org,year,month,procurement_stage,ada,issue_date,decision_type,subject,url,amount,amount_source,supplier_name,supplier_tax_id,signer,unit
50226,2024,10,other,ΡΒΚΩΟΡΗ9-ΙΛΞ,2024-10-01,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/ΡΒΚΩΟΡΗ9-ΙΛΞ,,,,,,
50226,2024,10,other,ΨΚ80ΟΡΗ9-Φ78,2024-10-01,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/ΨΚ80ΟΡΗ9-Φ78,,,,,,
50226,2024,10,approval,ΨΩ0ΛΟΡΗ9-ΗΞΜ,2024-10-01,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,Έγκριση δαπάνης προμήθειας-κατασκευής μεταλλικών πινάκων έκθεσης στα πλαίσια εγκαινίων αλιευτικών καταφυγίων Αχλαδίου & Γλύφας,https://diavgeia.gov.gr/doc/ΨΩ0ΛΟΡΗ9-ΗΞΜ,,,,,,
50226,2024,10,other,6ΜΥ8ΟΡΗ9-ΟΟΓ,2024-10-02,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΑΠΟΦΑΣΗ ΑΝΑΛΗΨΗΣ ΥΠΟΧΡΕΩΣΗΣ,https://diavgeia.gov.gr/doc/6ΜΥ8ΟΡΗ9-ΟΟΓ,,,,,,
50226,2024,10,other,6ΦΤΞΟΡΗ9-ΜΛ6,2024-10-02,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΑΠΟΦΑΣΗ ΑΝΑΛΗΨΗΣ ΥΠΟΧΡΕΩΣΗΣ,https://diavgeia.gov.gr/doc/6ΦΤΞΟΡΗ9-ΜΛ6,,,,,,
50226,2024,10,other,9Η97ΟΡΗ9-ΞΒΟ,2024-10-02,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΑΠΟΦΑΣΗ ΑΝΑΛΗΨΗΣ ΥΠΟΧΡΕΩΣΗΣ,https://diavgeia.gov.gr/doc/9Η97ΟΡΗ9-ΞΒΟ,,,,,,
50226,2024,10,other,9ΦΣΘΟΡΗ9-ΦΓΔ,2024-10-02,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΑΠΟΦΑΣΗ ΑΝΑΛΗΨΗΣ ΥΠΟΧΡΕΩΣΗΣ,https://diavgeia.gov.gr/doc/9ΦΣΘΟΡΗ9-ΦΓΔ,,,,,,
50226,2024,10,other,Ρ6ΦΓΟΡΗ9-19Τ,2024-10-02,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΑΠΟΦΑΣΗ ΑΝΑΛΗΨΗΣ ΥΠΟΧΡΕΩΣΗΣ,https://diavgeia.gov.gr/doc/Ρ6ΦΓΟΡΗ9-19Τ,,,,,,
50226,2024,10,other,ΡΤΔΔΟΡΗ9-ΧΘΣ,2024-10-02,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΑΠΟΦΑΣΗ ΑΝΑΛΗΨΗΣ ΥΠΟΧΡΕΩΣΗΣ,https://diavgeia.gov.gr/doc/ΡΤΔΔΟΡΗ9-ΧΘΣ,,,,,,
50226,2024,10,other,Ψ0Σ8ΟΡΗ9-ΠΛΝ,2024-10-02,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΑΠΟΦΑΣΗ ΑΝΑΛΗΨΗΣ ΥΠΟΧΡΕΩΣΗΣ,https://diavgeia.gov.gr/doc/Ψ0Σ8ΟΡΗ9-ΠΛΝ,,,,,,
50226,2024,10,other,Ψ129ΟΡΗ9-3Β9,2024-10-02,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΑΠΟΦΑΣΗ ΑΝΑΛΗΨΗΣ ΥΠΟΧΡΕΩΣΗΣ,https://diavgeia.gov.gr/doc/Ψ129ΟΡΗ9-3Β9,,,,,,
50226,2024,10,other,6Γ3ΠΟΡΗ9-5ΩΥ,2024-10-04,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,Καταβολής ΜΤΝ περιόδου 1/7/2024 έως 30/9/2024,https://diavgeia.gov.gr/doc/6Γ3ΠΟΡΗ9-5ΩΥ,,,,,,
50226,2024,10,other,6ΖΡΘΟΡΗ9-68Λ,2024-10-04,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,εξόφληση τιμολογίων,https://diavgeia.gov.gr/doc/6ΖΡΘΟΡΗ9-68Λ,,,,,,
50226,2024,10,other,6ΙΥΛΟΡΗ9-33Υ,2024-10-04,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,"περί Εγκρίσεως δαπάνης προμήθειας φοριαμού-ντουλάπας, κλειδαριών ασφαλείας & κλειστού κυκλώματος καταγραφής για τις ανάγκες Λ/Χ Στυλίδας",https://diavgeia.gov.gr/doc/6ΙΥΛΟΡΗ9-33Υ,,,,,,
50226,2024,10,approval,6ΝΖΗΟΡΗ9-8ΛΨ,2024-10-04,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,Έγκριση της δαπάνης προμήθειας υλικών ανθρωποθυρίδων Λιμένα Γλύφας,https://diavgeia.gov.gr/doc/6ΝΖΗΟΡΗ9-8ΛΨ,,,,,,
50226,2024,10,other,6Ξ02ΟΡΗ9-ΟΝ1,2024-10-04,ΠΑΡΑΧΩΡΗΣΗ ΧΡΗΣΗΣ ΠΕΡΙΟΥΣΙΑΚΩΝ ΣΤΟΙΧΕΙΩΝ,περί εγκρίσεως παραχώρησης χώρου κειμένου εντός της χ.ζ. λιμένα Στυλίδας στην εταιρεία ΤΡΙΝΙΤΙ ΕΛΛΑΣ ΝΕΠΑ για την ανέλκυση και παραμονή σκάφους,https://diavgeia.gov.gr/doc/6Ξ02ΟΡΗ9-ΟΝ1,,,,,,
50226,2024,10,approval,966ΓΟΡΗ9-ΞΓ9,2024-10-04,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,Έγκριση δαπάνης αποκατάστασης βλάβης ηλεκτροφωτισμού λιμένα Σκάλας Αταλάντης,https://diavgeia.gov.gr/doc/966ΓΟΡΗ9-ΞΓ9,,,,,,
50226,2024,10,approval,96ΙΒΟΡΗ9-Ν7Η,2024-10-04,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,"Έγκρισης δαπάνης ανάθεσης εργασιών σε εξωτερικό συνεργάτη μηχανικό για την
αποτύπωση των ΗΜ δικτύων σε ΧΖΛ Αρκίτσας και ΑΚ Ραχών",https://diavgeia.gov.gr/doc/96ΙΒΟΡΗ9-Ν7Η,,,,,,
50226,2024,10,other,9ΡΙΓΟΡΗ9-ΜΑ7,2024-10-04,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,"περί δέσμευσης πίστωσης προμήθειας μπλοκ είσπραξης τελών προσόρμισης κ.λ.π. πλοίων έτους 2024, μπλοκ παραβάσεων ΚΟΚ κ.λ.π. μπλοκ",https://diavgeia.gov.gr/doc/9ΡΙΓΟΡΗ9-ΜΑ7,,,,,,
50226,2024,10,other,9Φ1ΥΟΡΗ9-ΔΚΥ,2024-10-04,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,Δέσμευση πίστωσης κάλυψης δαπάνης υπηρεσιών διαμόρφωσης του site του Λ.Τ. Φθιώτιδας για την ψηφιοποίηση των διαδικασιών,https://diavgeia.gov.gr/doc/9Φ1ΥΟΡΗ9-ΔΚΥ,,,,,,
50226,2024,10,other,Ρ6ΔΒΟΡΗ9-ΞΓΩ,2024-10-04,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,Δέσμευση πίστωσης δαπάνης και αναθέσεως της καθαριότητας των γραφείων ΛΤΦθιώτιδας,https://diavgeia.gov.gr/doc/Ρ6ΔΒΟΡΗ9-ΞΓΩ,,,,,,
50226,2024,10,other,Ρ9ΕΒΟΡΗ9-0ΘΝ,2024-10-04,ΠΑΡΑΧΩΡΗΣΗ ΧΡΗΣΗΣ ΠΕΡΙΟΥΣΙΑΚΩΝ ΣΤΟΙΧΕΙΩΝ,Περί εγκρίσεως παραχώρησης χώρου κειμένου εντός της χ.ζ. λιμένα Στυλίδας στον Νικόλαο Παπανικολάου  για την ανέλκυση και παραμονή σκάφους,https://diavgeia.gov.gr/doc/Ρ9ΕΒΟΡΗ9-0ΘΝ,,,,,,
50226,2024,10,approval,ΡΟΑ7ΟΡΗ9-ΜΙΔ,2024-10-04,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,Έγκριση δαπάνης διαμόρφωσης υπαίθριου χώρου πλησίον περιοχής Αγίου Κηρύκου για αποθήκευση,https://diavgeia.gov.gr/doc/ΡΟΑ7ΟΡΗ9-ΜΙΔ,,,,,,
50226,2024,10,other,Ψ20ΕΟΡΗ9-ΦΜ6,2024-10-04,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,Δέσμευση πίστωσης για την κάλυψη δαπάνης επισκευής του σκάφους του Γ΄ Λ/Τ Σκάλας Αταλάντης ως και την προμήθεια των αντίστοιχων ανταλλα-κτικών,https://diavgeia.gov.gr/doc/Ψ20ΕΟΡΗ9-ΦΜ6,,,,,,
50226,2024,10,other,ΨΓΗΤΟΡΗ9-ΔΟΓ,2024-10-04,ΠΑΡΑΧΩΡΗΣΗ ΧΡΗΣΗΣ ΠΕΡΙΟΥΣΙΑΚΩΝ ΣΤΟΙΧΕΙΩΝ,περί εγκρίσεως παραχώρησης χώρου κειμένου εντός της χ.ζ. λιμένα Στυλίδας στην εταιρεία ΣΑΝΡΑΙΖ ΜΗΛΟΣ ΓΙΩΤΣ ΝΕΠΑ για την ανέλκυση και παραμονή σκάφους,https://diavgeia.gov.gr/doc/ΨΓΗΤΟΡΗ9-ΔΟΓ,,,,,,
50226,2024,10,other,ΨΜΣΖΟΡΗ9-ΣΨΔ,2024-10-04,ΠΑΡΑΧΩΡΗΣΗ ΧΡΗΣΗΣ ΠΕΡΙΟΥΣΙΑΚΩΝ ΣΤΟΙΧΕΙΩΝ,περί εγκρίσεως παραχώρησης χώρου κειμένου εντός της χ.ζ. λιμένα Στυλίδας στον Αναστάσιο Κυπραίο  για την ανέλκυση και παραμονή σκάφους,https://diavgeia.gov.gr/doc/ΨΜΣΖΟΡΗ9-ΣΨΔ,,,,,,
50226,2024,10,other,ΨΟ9ΒΟΡΗ9-Φ15,2024-10-04,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,περί εγκρίσεως δαπάνης επισκευής του αυτοκινήτου Λ/Χ Στυλίδας,https://diavgeia.gov.gr/doc/ΨΟ9ΒΟΡΗ9-Φ15,,,,,,
50226,2024,10,other,ΨΣΞ2ΟΡΗ9-4Κ4,2024-10-04,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,περί δέσμευσης πίστωσης για την  αναγόμωση των πυροσβεστήρων,https://diavgeia.gov.gr/doc/ΨΣΞ2ΟΡΗ9-4Κ4,,,,,,
50226,2024,10,other,9ΦΘΝΟΡΗ9-Λ5Ι,2024-10-09,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/9ΦΘΝΟΡΗ9-Λ5Ι,,,,,,
50226,2024,10,other,9ΨΝΓΟΡΗ9-ΔΑΦ,2024-10-09,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/9ΨΝΓΟΡΗ9-ΔΑΦ,,,,,,
50226,2024,10,other,Ψ1ΡΔΟΡΗ9-2ΝΓ,2024-10-09,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/Ψ1ΡΔΟΡΗ9-2ΝΓ,,,,,,
50226,2024,10,other,ΨΒΝΤΟΡΗ9-ΩΨΘ,2024-10-09,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/ΨΒΝΤΟΡΗ9-ΩΨΘ,,,,,,
50226,2024,10,other,ΨΦΗΗΟΡΗ9-ΘΛ4,2024-10-09,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/ΨΦΗΗΟΡΗ9-ΘΛ4,,,,,,
50226,2024,10,other,9ΘΜΜΟΡΗ9-79Σ,2024-10-10,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΑΠΟΦΑΣΗ ΑΝΑΛΗΨΗΣ ΥΠΟΧΡΕΩΣΗΣ,https://diavgeia.gov.gr/doc/9ΘΜΜΟΡΗ9-79Σ,,,,,,
50226,2024,10,other,9ΤΑΟΟΡΗ9-Χ0Δ,2024-10-10,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΑΠΟΦΑΣΗ ΑΝΑΛΗΨΗΣ ΥΠΟΧΡΕΩΣΗΣ,https://diavgeia.gov.gr/doc/9ΤΑΟΟΡΗ9-Χ0Δ,,,,,,
50226,2024,10,other,ΡΚΧΔΟΡΗ9-Π8Ρ,2024-10-10,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,ΑΠΟΦΑΣΗ ΑΝΑΛΗΨΗΣ ΥΠΟΧΡΕΩΣΗΣ,https://diavgeia.gov.gr/doc/ΡΚΧΔΟΡΗ9-Π8Ρ,,,,,,
50226,2024,10,other,ΕΨΠΑΟΡΗ9-ΕΕ9,2024-10-16,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΑΠΟΦΑΣΗ ΑΝΑΛΗΨΗΣ ΥΠΟΧΡΕΩΣΗΣ,https://diavgeia.gov.gr/doc/ΕΨΠΑΟΡΗ9-ΕΕ9,,,,,,
50226,2024,10,other,Ρ6Μ1ΟΡΗ9-172,2024-10-16,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΑΠΟΦΑΣΗ ΑΝΑΛΗΨΗΣ ΥΠΟΧΡΕΩΣΗΣ,https://diavgeia.gov.gr/doc/Ρ6Μ1ΟΡΗ9-172,,,,,,
50226,2024,10,other,ΡΤΖΜΟΡΗ9-ΩΚΩ,2024-10-16,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΑΠΟΦΑΣΗ ΑΝΑΛΗΨΗΣ ΥΠΟΧΡΕΩΣΗΣ,https://diavgeia.gov.gr/doc/ΡΤΖΜΟΡΗ9-ΩΚΩ,,,,,,
50226,2024,10,other,ΨΣ79ΟΡΗ9-ΛΒ8,2024-10-16,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/ΨΣ79ΟΡΗ9-ΛΒ8,,,,,,
50226,2024,10,other,6ΧΧΑΟΡΗ9-ΛΒΣ,2024-10-17,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/6ΧΧΑΟΡΗ9-ΛΒΣ,,,,,,
50226,2024,10,other,9ΩΓ1ΟΡΗ9-ΜΒΩ,2024-10-17,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/9ΩΓ1ΟΡΗ9-ΜΒΩ,,,,,,
50226,2024,10,other,Ρ199ΟΡΗ9-Ι2Β,2024-10-17,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/Ρ199ΟΡΗ9-Ι2Β,,,,,,
50226,2024,10,other,ΡΖΨΦΟΡΗ9-ΧΕ6,2024-10-17,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/ΡΖΨΦΟΡΗ9-ΧΕ6,,,,,,
50226,2024,10,other,Ψ4ΞΥΟΡΗ9-ΓΣΩ,2024-10-17,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/Ψ4ΞΥΟΡΗ9-ΓΣΩ,,,,,,
50226,2024,10,other,9Γ20ΟΡΗ9-ΗΨΠ,2024-10-18,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/9Γ20ΟΡΗ9-ΗΨΠ,,,,,,
50226,2024,10,other,9ΟΥΙΟΡΗ9-34Φ,2024-10-18,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/9ΟΥΙΟΡΗ9-34Φ,,,,,,
50226,2024,10,other,ΡΚ3ΠΟΡΗ9-ΒΧ6,2024-10-18,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/ΡΚ3ΠΟΡΗ9-ΒΧ6,,,,,,
50226,2024,10,other,ΨΜ5ΑΟΡΗ9-8ΓΦ,2024-10-18,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/ΨΜ5ΑΟΡΗ9-8ΓΦ,,,,,,
50226,2024,10,other,ΨΝΡΕΟΡΗ9-4ΤΝ,2024-10-18,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/ΨΝΡΕΟΡΗ9-4ΤΝ,,,,,,
50226,2024,10,other,61Ι7ΟΡΗ9-7ΝΨ,2024-10-21,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/61Ι7ΟΡΗ9-7ΝΨ,,,,,,
50226,2024,10,other,63Κ5ΟΡΗ9-5ΞΠ,2024-10-21,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/63Κ5ΟΡΗ9-5ΞΠ,,,,,,
50226,2024,10,other,6Α3ΝΟΡΗ9-ΖΞΞ,2024-10-21,ΠΑΡΑΧΩΡΗΣΗ ΧΡΗΣΗΣ ΠΕΡΙΟΥΣΙΑΚΩΝ ΣΤΟΙΧΕΙΩΝ,περί εγκρίσεως παραχώρησης χώρου κειμένου εντός της χ.ζ. λιμένα Στυλίδας στον  Χρήστο Ζαχαρόπουλο για την ανέλκυση και παραμονή σκάφους,https://diavgeia.gov.gr/doc/6Α3ΝΟΡΗ9-ΖΞΞ,,,,,,
50226,2024,10,other,6ΛΠ0ΟΡΗ9-7ΦΖ,2024-10-21,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,περί εγκρίσεως δαπάνης απομάκρυνσης εγκαταλειμμένων σκαφών ΧΖΛ Στυλίδας (Άγιος Κυρίκος),https://diavgeia.gov.gr/doc/6ΛΠ0ΟΡΗ9-7ΦΖ,,,,,,
50226,2024,10,other,6ΜΖΥΟΡΗ9-ΛΤΔ,2024-10-21,ΠΑΡΑΧΩΡΗΣΗ ΧΡΗΣΗΣ ΠΕΡΙΟΥΣΙΑΚΩΝ ΣΤΟΙΧΕΙΩΝ,περί εγκρίσεως παραχώρησης χώρου κειμένου εντός της χ.ζ. λιμένα Γλύφας στην επιχείρηση ΚΟΥΤΡΑΣ Γ.-ΧΡΙΣΤΑΚΟΥ Π. ΟΕ για την τοποθέτηση- ανάπτυξη τραπεζοκαθισμάτων,https://diavgeia.gov.gr/doc/6ΜΖΥΟΡΗ9-ΛΤΔ,,,,,,
50226,2024,10,other,6ΝΚΛΟΡΗ9-Ε54,2024-10-21,ΠΑΡΑΧΩΡΗΣΗ ΧΡΗΣΗΣ ΠΕΡΙΟΥΣΙΑΚΩΝ ΣΤΟΙΧΕΙΩΝ,περί εγκρίσεως παραχώρησης χώρου κειμένου εντός της χ.ζ. λιμένα Στυλίδας στον  Αναστάσιο Λογαρά για την ανέλκυση και παραμονή σκάφους,https://diavgeia.gov.gr/doc/6ΝΚΛΟΡΗ9-Ε54,,,,,,
50226,2024,10,other,6ΝΧΕΟΡΗ9-6Υ1,2024-10-21,ΠΑΡΑΧΩΡΗΣΗ ΧΡΗΣΗΣ ΠΕΡΙΟΥΣΙΑΚΩΝ ΣΤΟΙΧΕΙΩΝ,Περί παραχωρήσεως χώρου χερσαίας ζώνης λιμένα Ραχών στον Γεώργιο Καρβελά για χρήση περιπτέρου,https://diavgeia.gov.gr/doc/6ΝΧΕΟΡΗ9-6Υ1,,,,,,
50226,2024,10,other,6ΤΑ3ΟΡΗ9-ΖΕΛ,2024-10-21,ΛΟΙΠΕΣ ΑΤΟΜΙΚΕΣ ΔΙΟΙΚΗΤΙΚΕΣ ΠΡΑΞΕΙΣ,περί διορθώσεως της υπ’ αριθμό 231/2024 πράξεως ΛΕΦ,https://diavgeia.gov.gr/doc/6ΤΑ3ΟΡΗ9-ΖΕΛ,,,,,,
50226,2024,10,other,6Υ6ΩΟΡΗ9-7ΟΨ,2024-10-21,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/6Υ6ΩΟΡΗ9-7ΟΨ,,,,,,
50226,2024,10,other,97ΖΨΟΡΗ9-ΞΗΓ,2024-10-21,ΠΑΡΑΧΩΡΗΣΗ ΧΡΗΣΗΣ ΠΕΡΙΟΥΣΙΑΚΩΝ ΣΤΟΙΧΕΙΩΝ,περί εγκρίσεως παραχώρησης χώρου κειμένου εντός της χ.ζ. λιμένα Στυλίδας στην Βασιλική Ρήγα  για την ανέλκυση και παραμονή σκάφους,https://diavgeia.gov.gr/doc/97ΖΨΟΡΗ9-ΞΗΓ,,,,,,
50226,2024,10,other,9ΝΣ0ΟΡΗ9-ΩΦ7,2024-10-21,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΧΡΗΜΑΤΙΚΟ ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ,https://diavgeia.gov.gr/doc/9ΝΣ0ΟΡΗ9-ΩΦ7,,,,,,
50226,2024,10,other,9ΠΠΧΟΡΗ9-Γ1Ν,2024-10-21,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,εξόφληση τιμολογίων,https://diavgeia.gov.gr/doc/9ΠΠΧΟΡΗ9-Γ1Ν,,,,,,
50226,2024,10,other,9ΣΠ0ΟΡΗ9-ΥΤΝ,2024-10-21,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,περί εγκρίσεως δαπάνης ηλεκτρολογικών εργασιών για την ολοκλήρωση της επαύξησης ισχύος του Λιμένα Αγίου Κωνσταντίνου (τοποθέτηση παροχικού καλωδίου-αντικατάσταση pillar),https://diavgeia.gov.gr/doc/9ΣΠ0ΟΡΗ9-ΥΤΝ,,,,,,
50226,2024,10,other,Ρ4ΦΕΟΡΗ9-ΔΩΔ,2024-10-21,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΑΠΟΦΑΣΗ ΑΝΑΛΗΨΗΣ ΥΠΟΧΡΕΩΣΗΣ,https://diavgeia.gov.gr/doc/Ρ4ΦΕΟΡΗ9-ΔΩΔ,,,,,,
50226,2024,10,other,Ρ72ΥΟΡΗ9-0ΑΡ,2024-10-21,ΠΑΡΑΧΩΡΗΣΗ ΧΡΗΣΗΣ ΠΕΡΙΟΥΣΙΑΚΩΝ ΣΤΟΙΧΕΙΩΝ,περί εγκρίσεως παραχώρησης χώρου κειμένου εντός της χ.ζ. λιμένα Στυλίδας στον Δημήτριο Σταματέλο  για την ανέλκυση και παραμονή σκάφους,https://diavgeia.gov.gr/doc/Ρ72ΥΟΡΗ9-0ΑΡ,,,,,,
50226,2024,10,other,ΡΑ4ΦΟΡΗ9-Φ7Μ,2024-10-21,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,"περί εγκρίσεως δαπάνης επισκευής θύρας υπαίθριου χώρου ΧΖΛ Στυλίδας, περιοχής Αγίου Κυρίκου",https://diavgeia.gov.gr/doc/ΡΑ4ΦΟΡΗ9-Φ7Μ,,,,,,
50226,2024,10,other,ΡΒΕ2ΟΡΗ9-ΡΒΠ,2024-10-21,ΠΑΡΑΧΩΡΗΣΗ ΧΡΗΣΗΣ ΠΕΡΙΟΥΣΙΑΚΩΝ ΣΤΟΙΧΕΙΩΝ,Περί εγκρίσεως παραχώρησης χώρου κειμένου εντός της χ.ζ. λιμένα Στυλίδας στον Δημήτριο Ρίζο  για την ανέλκυση και παραμονή σκάφους,https://diavgeia.gov.gr/doc/ΡΒΕ2ΟΡΗ9-ΡΒΠ,,,,,,
50226,2024,10,other,ΡΟΔΓΟΡΗ9-93Ι,2024-10-21,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,ΑΠΟΦΑΣΗ ΑΝΑΛΗΨΗΣ ΥΠΟΧΡΕΩΣΗΣ,https://diavgeia.gov.gr/doc/ΡΟΔΓΟΡΗ9-93Ι,,,,,,
