ada,contract_id,decision_type,amount,issue_date
Ψ2ΛΛΟΡΥΑ-ΚΙΠ,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1736380800000
ΨΧ49ΟΡΥΑ-Ω68,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,9900.0,1736467200000
ΨΗΗ9ΟΡΥΑ-72Η,contract:d1dbad392a57,ΚΑΤΑΚΥΡΩΣΗ,10060.2,1737936000000
ΨΟΔΦΟΡΥΑ-ΡΜ3,contract:d1dbad392a57,ΚΑΤΑΚΥΡΩΣΗ,9990.0,1739318400000
ΨΩΒΒΟΡΥΑ-Ρ6Κ,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1747958400000
ΨΙΦΩΟΡΥΑ-Ι6Ι,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1749081600000
ΨΑΓΦΟΡΥΑ-Α0Β,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1756857600000
ΨΝΧΠΟΡΥΑ-ΠΒΓ,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1757030400000
ΨΩΕΣΟΡΥΑ-ΖΤ6,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1762473600000
6ΥΥΡΟΡΥΑ-3ΩΟ,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1763337600000
ΨΒ8ΩΟΡΥΑ-ΦΔ2,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1763337600000
9ΨΒ9ΟΡΥΑ-ΥΩ2,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10500.0,1767312000000
Ψ2ΒΤΟΡΥΑ-Ο20,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1768521600000
98ΗΚΟΡΥΑ-177,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1768780800000
97ΜΚΟΡΥΑ-ΝΘ8,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10350.0,1768867200000
9Ζ2ΣΟΡΥΑ-7ΞΧ,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10400.0,1768867200000
ΡΥΗ2ΟΡΥΑ-ΟΥΞ,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10200.0,1769126400000
9Κ66ΟΡΥΑ-21Κ,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1769990400000
9ΗΤΦΟΡΥΑ-8Θ7,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1770336000000
ΨΖΗΛΟΡΥΑ-ΘΑ8,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1770336000000
Ρ7Ξ9ΟΡΥΑ-ΙΟΓ,contract:d1dbad392a57,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,10000.0,1776988800000
